"Variável";"Ano";"Fator1";"Fator2";"Fator3";"Base"
"Emp_CNAE_G.62";2012;0,939613169158416;0,0697261240094913;-0,11759450937295;1
"Emp_CNAE_G.63";2012;0,971626107725369;0,00802212963011744;-0,0558030955433943;1
"Emp_CNAE_G.64";2012;0,968009669724319;0,0312537924647354;-0,0481412503176528;1
"Emp_CNAE_G.65";2012;0,947428594071594;-0,0638982793648189;0,0280438506562354;1
"Emp_CNAE_G.66";2012;0,966766991263924;0,0313440943112687;0,00346094434221469;1
"Emp_CNAE_G.68";2012;0,965870244383557;0,0394476790475825;-0,0178540319263691;1
"Emp_CNAE_G.69";2012;0,983774104353902;-0,0874202825975491;0,0393419702913067;1
"Emp_CNAE_G.7";2012;0,676879733562256;-0,311526650228038;-0,185987773553061;1
"Emp_CNAE_G.70";2012;0,949636292201758;-0,0292318457192668;-0,0480688732564835;1
"Emp_CNAE_G.71";2012;0,97229518221172;-0,054110216289147;-0,0803447260829477;1
"Emp_CNAE_G.72";2012;0,868666691279483;-0,246389861822763;-0,0825129968816915;1
"Emp_CNAE_G.73";2012;0,981832603156645;0,00240877776947562;-0,020460191591877;1
"Emp_CNAE_G.74";2012;0,975171823059086;-7,70100346370578e-06;-0,0517220962677496;1
"Emp_CNAE_G.75";2012;0,90198438188662;-0,0994080188255766;0,10131600925343;1
"Emp_CNAE_G.77";2012;0,973913210114361;-0,0516773730035807;-0,00196682958230299;1
"Emp_CNAE_G.78";2012;0,927416276581722;-0,00390864647078118;-0,0251738439694947;1
"Emp_CNAE_G.79";2012;0,964840177240219;-0,122672856774131;-0,0324876361162149;1
"Emp_CNAE_G.8";2012;0,661901449282723;-0,10269015020972;-0,168139350379274;1
"Emp_CNAE_G.80";2012;0,950196751109469;0,0726412530959342;-0,0214110860595614;1
"Emp_CNAE_G.81";2012;0,962168523160842;-0,0882690936752594;0,0135749850066142;1
"Emp_CNAE_G.82";2012;0,972038332749189;0,00230626526848288;-0,0533920900159971;1
"Emp_CNAE_G.84";2012;0,878169113047543;-0,291943315766937;0,0266158728219579;1
"Emp_CNAE_G.85";2012;0,982507577660258;-0,0818559650697616;-0,03448799764102;1
"Emp_CNAE_G.86";2012;0,971302441091535;-0,0777717919375114;0,131804417386222;1
"Emp_CNAE_G.87";2012;0,968274270705324;-0,0645965778421041;0,138684675219201;1
"Emp_CNAE_G.88";2012;0,929028355669686;-0,074679011374912;0,117169829811604;1
"Emp_CNAE_G.9";2012;0,705420207695231;-0,150402636459099;-0,189251263871412;1
"Emp_CNAE_G.90";2012;0,95932941709151;-0,103415716796885;0,00461218632415534;1
"Emp_CNAE_G.91";2012;0,847709096895241;-0,269858650211726;-0,0755515660017088;1
"Emp_CNAE_G.92";2012;0,973219801261781;-0,0980686621176129;0,0384670538445162;1
"Emp_CNAE_G.93";2012;0,970409192712012;-0,103910684072112;0,0379958592382845;1
"Emp_CNAE_G.94";2012;0,949052626338844;-0,121069584919548;0,00787316331113273;1
"Emp_CNAE_G.95";2012;0,975679503279911;-0,0335187832737392;-0,0490298782894787;1
"Emp_CNAE_G.96";2012;0,977393071238421;-0,106226022819112;-0,00389298741088164;1
"Emp_CNAE_G.97";2012;0,871898928449256;-0,140433661879965;-0,0339461463907588;1
"Emp_CNAE_G.99";2012;0,739494147992241;-0,326428174725746;-0,170151979530206;1
"Exp_FOB_BR";2012;0,540001408966698;0,540173080987325;0,161182047019161;1
"Exp_Kg";2012;-0,0469448048030854;0,157969699827486;0,0692792912300767;1
"Exp_Peso";2012;0,515335235757112;0,444927993615933;0,125136645825692;1
"IMP_FOB_BR";2012;0,671234464483433;0,407096421919005;-0,153677208742343;1
"IMP_Kg";2012;-0,146853677692433;0,116023152760168;-0,160517293743138;1
"IMP_Peso";2012;0,703018022008874;0,347831845296858;-0,0866061628790093;1
"Consultorias";2012;0,978240540008769;-0,0280796485453029;-0,0490142698983774;1
"Massa_Salarial";2012;0,961928319147487;-0,106887625245778;-0,153210875939333;1
"CBO_GG1";2012;0,92258884747864;-0,123492098438625;-0,132289672197687;1
"CBO_GG2";2012;0,951346587498635;-0,185778529908331;-0,0997462909188201;1
"CBO_GG3";2012;0,968109702608318;-0,0564371545785336;-0,11708625056711;1
"CBO_GG4";2012;0,974567732543721;-0,075323546748318;-0,110474025664966;1
"CBO_GG5";2012;0,976081299789881;-0,0885787468773756;-0,0652656259548033;1
"CBO_GG6";2012;0,561761911728656;-0,150382918239027;0,325845582717838;1
"CBO_GG7";2012;0,94623924526558;0,123698440901157;-0,137195020045248;1
"CBO_GG8";2012;0,912251347084747;0,18562647733498;-0,0865280073320442;1
"CBO_GG9";2012;0,937508836246427;0,0508304599614711;-0,0765153614207822;1
"CBO_GGNC";2012;0,709245998999997;-0,363190699478481;-0,175425551155749;1
"PeD";2012;0,772263116625244;0,0980617744288002;-0,138146967687878;1
"Engenheiros";2012;0,921969004080508;-0,11284971004255;-0,156456339991844;1
"População";2012;0,950369101025422;-0,0893109412473015;-0,0641843482530668;1
"Idade_Parq_Ope";2013;0,346037444727766;-0,0904888536085773;-0,0792756557188243;1
"Capitais";2013;0,664169541093678;-0,424234748975346;-0,109452973873766;1
"Universidades";2013;0,750619162151273;-0,29615021575755;-0,136511351044917;1
"Cursos";2013;0,679167700520188;-0,268712466659793;-0,143007499677693;1
"Graduated";2013;0,643771562823172;-0,223951199666298;-0,115339484143611;1
"Engenheiros_Grad";2013;0,726322463665077;-0,134680301960734;0,110194490851994;1
"Cursos_Eng";2013;0,831122764424489;-0,195809863053552;0,103448338102737;1
"Saude_Grad";2013;0,58708542346447;-0,251074225746737;-0,107909263429235;1
"Cursos_Saude";2013;0,374427991751424;-0,155362663814449;-0,0512504079110837;1
"Medicos_Grad";2013;0,73738498484751;-0,167703436744674;0,0419039594070909;1
"Cursos_Med";2013;0,751778603424641;-0,293159652394039;-0,0548885365676902;1
"CompScience_Grad";2013;0,83006260530935;-0,103805039326774;0,189100253492389;1
"Cursos_CS";2013;0,856334990092532;-0,252173842585916;0,0279351466281333;1
"Tecnologia_Grad";2013;0,671062642580121;-0,239748185194279;0,0161447557904639;1
"Cursos_Tec";2013;0,701200944906355;-0,333689307075931;-0,0749828463975111;1
"PUB";2013;0,637099041374517;-0,347064645008967;0,180604037502632;1
"PUB.Prop.Tot";2013;-0,0744228895305808;-0,193649647685827;0,318446228899287;1
"QL_CNAE_G.1";2013;-0,501084594889424;-0,0711282102533859;0,3910513584682;1
"QL_CNAE_G.10";2013;-0,46551115025176;0,00494078411371552;0,235651155149458;1
"QL_CNAE_G.11";2013;0,384654220810315;0,230996908524946;0,0707522652792309;1
"QL_CNAE_G.12";2013;0,427839236569303;-0,0360088839590214;-0,010764225061694;1
"QL_CNAE_G.13";2013;0,259239957062352;0,435516541915374;0,148287922734993;1
"QL_CNAE_G.14";2013;0,223228858758063;0,360550243125221;0,169991898072474;1
"QL_CNAE_G.15";2013;0,379224253662355;0,323208464504282;0,178113762943981;1
"QL_CNAE_G.16";2013;0,24009915439436;0,580689527319993;0,309560247315251;1
"QL_CNAE_G.17";2013;0,226132624703238;0,428252726794693;-0,375454589886941;1
"QL_CNAE_G.18";2013;0,37685572699268;0,443758627946318;0,404135985564925;1
"QL_CNAE_G.19";2013;0,427402295192195;0,240480839094827;0,0607302251145788;1
"QL_CNAE_G.2";2013;0,0706398882721445;0,128459535603999;0,509284607269347;1
"QL_CNAE_G.20";2013;0,067896024934486;0,548069358792894;-0,120516949928628;1
"QL_CNAE_G.21";2013;0,501698872035214;0,197529701218088;0,181646105801656;1
"QL_CNAE_G.22";2013;0,259141654139155;0,624243475165682;-0,288950839947626;1
"QL_CNAE_G.23";2013;-0,367990657924412;0,421778753310219;-0,126361482012387;1
"QL_CNAE_G.24";2013;0,35237069540002;0,551584465560072;-0,243021407571999;1
"QL_CNAE_G.25";2013;-0,119951504612308;0,635300982609708;-0,0813575539477819;1
"QL_CNAE_G.26";2013;0,483205551434827;0,377969812337746;-0,107767983038497;1
"QL_CNAE_G.27";2013;0,395088834461678;0,588778524638173;0,0383713722545839;1
"QL_CNAE_G.28";2013;0,114989643656817;0,572368747041732;-0,0957396640853441;1
"QL_CNAE_G.29";2013;0,193240022195062;0,531903488524939;-0,244866564804688;1
"QL_CNAE_G.3";2013;0,128600115242038;-0,216700444598528;0,123646242458169;1
"QL_CNAE_G.30";2013;0,382018016450806;0,444995900933409;0,0955142494357667;1
"QL_CNAE_G.31";2013;0,268197259274718;0,603178641251194;0,434681369349393;1
"QL_CNAE_G.32";2013;0,242514389359612;0,602624499422803;-0,0531338883828874;1
"QL_CNAE_G.33";2013;0,098891529362045;0,629659712469623;0,072388351846114;1
"QL_CNAE_G.35";2013;0,242319453533294;-0,224032669237469;-0,0743012230535507;1
"QL_CNAE_G.36";2013;0,430656943731801;0,039942212947317;0,0279194870344787;1
"QL_CNAE_G.37";2013;0,471917691945004;0,307649099553827;0,348904735353051;1
"QL_CNAE_G.38";2013;0,455378338757848;0,358412828478037;0,306816378275873;1
"QL_CNAE_G.39";2013;0,471917691945003;0,307649099553827;0,348904735353051;1
"QL_CNAE_G.41";2013;-0,0209280137619215;-0,0971714815317454;0,54782816223838;1
"QL_CNAE_G.42";2013;0,127564940824993;-0,0691714010120583;0,0813195463562989;1
"QL_CNAE_G.43";2013;0,0632548893734241;-0,032805648957999;0,0847778176612734;1
"QL_CNAE_G.45";2013;-0,199964078980583;0,296408008811141;0,6390837717198;1
"QL_CNAE_G.46";2013;0,143740284914902;0,505576349974956;-0,247496797390791;1
"QL_CNAE_G.47";2013;-0,503418787927295;-0,0508902965381473;0,573841109746613;1
"QL_CNAE_G.49";2013;-0,0789358816467668;0,274045110539001;0,00905616386543531;1
"QL_CNAE_G.5";2013;0,412258006752064;-0,240742401304348;-0,128735939386867;1
"QL_CNAE_G.50";2013;0,600203983326849;-0,274934262600038;-0,213744380276898;1
"QL_CNAE_G.51";2013;0,629294399731989;-0,0266245038816545;-0,064931958023604;1
"QL_CNAE_G.52";2013;0,297364319527366;-0,0235097591032758;-0,267092499681522;1
"QL_CNAE_G.53";2013;0,435083780100203;-0,292374018196151;0,283291934339007;1
"QL_CNAE_G.55";2013;-0,206149144365539;-0,208558928495963;0,548163272332461;1
"QL_CNAE_G.56";2013;0,441842354937917;-0,189204568056401;0,528182807896484;1
"QL_CNAE_G.58";2013;0,409949010282499;0,187199380101165;0,655943142079764;1
"QL_CNAE_G.59";2013;0,303260383130421;0,0990426162593339;0,565440621562144;1
"QL_CNAE_G.6";2013;0,532637490315965;-0,405351098332173;-0,0279962641332309;1
"QL_CNAE_G.60";2013;0,483006972680708;-0,290443203549098;0,514307265295599;1
"QL_CNAE_G.61";2013;0,522023927218218;0,0970179367025817;0,103337905394532;1
"QL_CNAE_G.62";2013;0,574648099887253;0,143322438927638;0,042716568905066;1
"QL_CNAE_G.63";2013;0,50510891425299;-0,0273018328261342;-0,305393151700989;1
"QL_CNAE_G.64";2013;0,403842148811717;-0,0326604889838328;0,105825976832852;1
"QL_CNAE_G.65";2013;0,447730291099304;0,0964393366661846;0,459900473490534;1
"QL_CNAE_G.66";2013;0,432904741373313;0,304047684974817;0,460008588929605;1
"QL_CNAE_G.68";2013;0,446680637954996;0,10191775008609;0,50421309016363;1
"QL_CNAE_G.69";2013;0,126589689793204;-0,202354448884887;0,51714114021934;1
"QL_CNAE_G.7";2013;0,399215793677069;-0,173473074347312;-0,320846928459283;1
"QL_CNAE_G.70";2013;0,533072791217528;0,211041511707625;0,260119641524587;1
"QL_CNAE_G.71";2013;0,451649019891412;-0,187139557594053;-0,470547033366038;1
"QL_CNAE_G.72";2013;0,331533750503663;-0,415558172419631;0,0832710004121898;1
"QL_CNAE_G.73";2013;0,535797738573606;-0,0411791332514438;-0,259837274226193;1
"QL_CNAE_G.74";2013;0,501131888892565;-0,0346459455970308;-0,297741724141793;1
"QL_CNAE_G.75";2013;0,404944153121894;0,0364607684714718;0,238767204116162;1
"QL_CNAE_G.77";2013;0,40139444182433;0,108568734133099;0,0817735622221915;1
"QL_CNAE_G.78";2013;0,527812387536562;0,0163282987654183;-0,0359205521670459;1
"QL_CNAE_G.79";2013;0,50143491826633;-0,266224588258213;-0,031920430179807;1
"QL_CNAE_G.8";2013;0,110236545390331;0,0661664137883795;-0,0861531584519844;1
"QL_CNAE_G.80";2013;0,570645428997665;0,341645930057531;0,151580924020279;1
"QL_CNAE_G.81";2013;0,437374240207774;0,0522235091633563;-0,00227662790404144;1
"QL_CNAE_G.82";2013;0,496125977908587;-0,0189640341380734;-0,324274365392738;1
"QL_CNAE_G.84";2013;0,169510570396202;-0,686456135560042;-0,0608757552096862;1
"QL_CNAE_G.85";2013;-0,192868317024184;-0,466111343359046;0,466912193302594;1
"QL_CNAE_G.86";2013;0,220887655338431;-0,0237576918190262;0,709613625753691;1
"QL_CNAE_G.87";2013;-0,00595134564566479;-0,325503319666519;0,61492469551912;1
"QL_CNAE_G.88";2013;0,485927267365045;0,14499258785945;0,41511802815;1
"QL_CNAE_G.9";2013;0,160410250480888;0,059272252020852;-0,0777332429400545;1
"QL_CNAE_G.90";2013;0,340555682584515;0,17119310760028;0,60373146320159;1
"QL_CNAE_G.91";2013;0,600078620494129;-0,186871596880382;-0,00583375473476637;1
"QL_CNAE_G.92";2013;0,243385497787236;-0,204146888894671;0,775019936030021;1
"QL_CNAE_G.93";2013;0,258246797499039;-0,229570862349666;0,755678515982433;1
"QL_CNAE_G.94";2013;0,21985810608577;-0,209554604798885;0,51918047311184;1
"QL_CNAE_G.95";2013;0,355215377362008;0,00512169779941264;0,0912572144500762;1
"QL_CNAE_G.96";2013;0,347938432100683;0,0788310277374026;0,474155725676143;1
"QL_CNAE_G.97";2013;0,381405373334023;0,197253664413819;0,202510009055407;1
"QL_CNAE_G.99";2013;0,508335030771946;-0,384275604546134;-0,00728624182469406;1
"Emp_CNAE_G.1";2013;0,443816328084428;-0,00998818478090182;0,439481197923816;1
"Emp_CNAE_G.10";2013;0,914423638679814;-0,00267351670111763;0,171552217403602;1
"Emp_CNAE_G.11";2013;0,470422930377698;0,12126041142197;0,00975779861377408;1
"Emp_CNAE_G.12";2013;0,539254207141443;-0,0630250729604599;-0,0377279125057893;1
"Emp_CNAE_G.13";2013;0,805331490109057;0,22405225582052;-0,048274275537813;1
"Emp_CNAE_G.14";2013;0,895939154984759;0,120901629246104;0,000198937117246936;1
"Emp_CNAE_G.15";2013;0,687920077060958;0,141639088124521;-0,0467008548554353;1
"Emp_CNAE_G.16";2013;0,763716678788739;0,226898144525596;0,0725115869791445;1
"Emp_CNAE_G.17";2013;0,925891799684432;0,109182579801175;-0,159787418952661;1
"Emp_CNAE_G.18";2013;0,974465429067652;-0,0114120225879894;-0,0651503724182815;1
"Emp_CNAE_G.19";2013;0,765879489644435;0,0505674476259237;-0,0369618500258764;1
"Emp_CNAE_G.2";2013;0,588208472639889;0,0420793986810626;0,176311810009087;1
"Emp_CNAE_G.20";2013;0,888789511983575;0,233564169102734;-0,100600489499595;1
"Emp_CNAE_G.21";2013;0,801257716706337;-0,0175930659982753;-0,0159516008729839;1
"Emp_CNAE_G.22";2013;0,848164072900022;0,369318310344574;-0,123606873373213;1
"Emp_CNAE_G.23";2013;0,892956479508929;0,212512156934558;-0,036607370515827;1
"Emp_CNAE_G.24";2013;0,770063717624919;0,340507095750995;-0,157787392572082;1
"Emp_CNAE_G.25";2013;0,869433687263853;0,321989809763624;-0,0938979459229876;1
"Emp_CNAE_G.26";2013;0,887787643702716;0,166489195692709;0,0012693426586081;1
"Emp_CNAE_G.27";2013;0,829758879998984;0,322314994788594;-0,0832698766146047;1
"Emp_CNAE_G.28";2013;0,791267225119237;0,370257295136772;-0,0977417395980165;1
"Emp_CNAE_G.29";2013;0,794736086754997;0,364747746662218;-0,0803041396322129;1
"Emp_CNAE_G.3";2013;0,639944672754913;-0,371107787300759;0,173336434255453;1
"Emp_CNAE_G.30";2013;0,900804194170475;0,119960057341986;-0,0223934982166817;1
"Emp_CNAE_G.31";2013;0,922770767450661;0,186789874168146;0,0803852446041572;1
"Emp_CNAE_G.32";2013;0,906999928516863;0,290770369684435;-0,0593674921180052;1
"Emp_CNAE_G.33";2013;0,951054720404742;0,202643458542305;-0,0467027264212929;1
"Emp_CNAE_G.35";2013;0,80826710842719;-0,24650422828457;-0,0531478509582045;1
"Emp_CNAE_G.36";2013;0,757237171128691;-0,0995573562244975;-0,173122701697081;1
"Emp_CNAE_G.37";2013;0,948593684638695;0,0756705804474008;0,00286564920537663;1
"Emp_CNAE_G.38";2013;0,953361036558617;0,137027815948719;0,0473033103598163;1
"Emp_CNAE_G.39";2013;0,948593684638696;0,0756705804474009;0,00286564920537672;1
"Emp_CNAE_G.41";2013;0,964171979197554;-0,00350425964438682;0,0239196684104919;1
"Emp_CNAE_G.42";2013;0,962575458395598;-0,0522830696671187;-0,0339399081501187;1
"Emp_CNAE_G.43";2013;0,981700642756225;0,0461950097632887;0,00230257965997128;1
"Emp_CNAE_G.45";2013;0,961193200598961;0,103137270194735;0,089835917498071;1
"Emp_CNAE_G.46";2013;0,944987088444;0,12697445080719;-0,0720657624154986;1
"Emp_CNAE_G.47";2013;0,978377416462103;-0,0374905717557159;0,0564910660883386;1
"Emp_CNAE_G.49";2013;0,894731167413254;0,20589046769877;-0,0183594425935641;1
"Emp_CNAE_G.5";2013;0,450373002578912;-0,137256111951396;-0,0882845227255735;1
"Emp_CNAE_G.50";2013;0,64115477284586;-0,397291038255443;-0,159923539327786;1
"Emp_CNAE_G.51";2013;0,840075042178318;-0,180558680321443;-0,10102268464961;1
"Emp_CNAE_G.52";2013;0,959873101152827;0,0382540006534375;-0,0193206429016242;1
"Emp_CNAE_G.53";2013;0,968957063925185;0,0326901374876437;-0,0907751749008114;1
"Emp_CNAE_G.55";2013;0,87356292721904;-0,264467690397565;0,135086648512025;1
"Emp_CNAE_G.56";2013;0,974536648155356;-0,0404792265670167;0,0214457102012195;1
"Emp_CNAE_G.58";2013;0,96718579629529;-0,0440931926747345;0,0203510807812849;1
"Emp_CNAE_G.59";2013;0,955859438487618;-0,0511426537818547;0,080378443276546;1
"Emp_CNAE_G.6";2013;0,597633811046436;-0,315811178216872;-0,106707400290649;1
"Emp_CNAE_G.60";2013;0,964677698370495;-0,117111626005075;0,0709328979445567;1
"Emp_CNAE_G.61";2013;0,962076074256785;-0,10503657515554;0,0156845498995557;1
"Emp_CNAE_G.62";2013;0,941208729695997;0,0908807497418586;-0,0749846754454657;1
"Emp_CNAE_G.63";2013;0,973918281504867;0,0265847608189904;-0,0301012636191339;1
"Emp_CNAE_G.64";2013;0,967997062901377;0,0438735468761548;-0,0217559114795563;1
"Emp_CNAE_G.65";2013;0,938184777452032;-0,0624308203013985;0,0679470513895855;1
"Emp_CNAE_G.66";2013;0,966526567273241;0,055936571585417;0,0138024958032039;1
"Emp_CNAE_G.68";2013;0,965035250930621;0,0596418969351943;0,00319752417282969;1
"Emp_CNAE_G.69";2013;0,985396671783007;-0,0868803206002331;0,0408964726258359;1
"Emp_CNAE_G.7";2013;0,650762348656911;-0,272822557270759;-0,151365951239536;1
"Emp_CNAE_G.70";2013;0,954599118973134;-0,0109990482854872;0,0029295758993529;1
"Emp_CNAE_G.71";2013;0,976125230183309;-0,0352171570444511;-0,0559382398868747;1
"Emp_CNAE_G.72";2013;0,850591814959292;-0,245109032972072;-0,023745892825693;1
"Emp_CNAE_G.73";2013;0,982132221213598;0,0202216465618037;-0,000169087955556863;1
"Emp_CNAE_G.74";2013;0,975752002970886;0,0185454201617668;-0,0234554425445687;1
"Emp_CNAE_G.75";2013;0,885147690800636;-0,0428503832777898;0,142457369981353;1
"Emp_CNAE_G.77";2013;0,973063662339691;-0,0482762186946795;0,00416127673494584;1
"Emp_CNAE_G.78";2013;0,899206337231771;-0,0256875367873682;-0,0804412281839842;1
"Emp_CNAE_G.79";2013;0,967864440620019;-0,111181701502366;-0,0399616310669018;1
"Emp_CNAE_G.8";2013;0,621907110373852;-0,0946191511727039;-0,230944330898831;1
"Emp_CNAE_G.80";2013;0,946976366767529;0,0283734605947429;-0,080704557832282;1
"Emp_CNAE_G.81";2013;0,964076756264659;-0,0826442903886183;0,00780149843332585;1
"Emp_CNAE_G.82";2013;0,974597598708646;0,0225455381696855;-0,02715407399079;1
"Emp_CNAE_G.84";2013;0,869393510726965;-0,312768733750266;0,0131820540823115;1
"Emp_CNAE_G.85";2013;0,983361892564584;-0,0764779098966356;-0,0196179837887272;1
"Emp_CNAE_G.86";2013;0,97081411959249;-0,0433087647407344;0,162353589471879;1
"Emp_CNAE_G.87";2013;0,968516743810527;-0,051470823613032;0,146265620006432;1
"Emp_CNAE_G.88";2013;0,927946425432246;-0,0501652162847826;0,0998742566731068;1
"Emp_CNAE_G.9";2013;0,671009962059358;-0,144378587488535;-0,230728711895542;1
"Emp_CNAE_G.90";2013;0,957116726143249;-0,0692537514261995;0,0823482385023037;1
"Emp_CNAE_G.91";2013;0,854492520063658;-0,261605448916896;-0,0685342254299883;1
"Emp_CNAE_G.92";2013;0,975907129024123;-0,0772624248059897;0,0514033346290085;1
"Emp_CNAE_G.93";2013;0,974575102751593;-0,0831353840576385;0,0493360528588835;1
"Emp_CNAE_G.94";2013;0,950614700539127;-0,112776434935143;0,0193866978528213;1
"Emp_CNAE_G.95";2013;0,978864737417724;-0,0244470318798876;-0,0435363565236203;1
"Emp_CNAE_G.96";2013;0,978330123954921;-0,10299551659323;0,00775691215158983;1
"Emp_CNAE_G.97";2013;0,868003627841132;-0,158979254564755;-0,0597974736609166;1
"Emp_CNAE_G.99";2013;0,717222707215597;-0,321044540541552;-0,15613283977054;1
"Exp_FOB_BR";2013;0,50242125736146;0,501168055784789;0,170409206517696;1
"Exp_Kg";2013;-0,0569679248228505;0,221955723153848;0,101907458606583;1
"Exp_Peso";2013;0,489471392881128;0,390703337845183;0,123598036093146;1
"IMP_FOB_BR";2013;0,648316597636639;0,349369814746932;-0,250888725290489;1
"IMP_Kg";2013;-0,0776283793902325;0,172786698058518;-0,143553510611619;1
